text,label
A parody investment channel reported oceans turned into instant coffee after a wizard summit in the Arctic circle the chain message insisted without evidence.,fake
An unverified vlog claimed that a tech billionaire teleported across continents by whispering to moonlight on a hidden forum the chain message insisted without evidence.,fake
The World Health Organization confirmed a satellite monitoring mission in the Eurozone to stabilise commodity markets by Q3 2026 the regulator confirmed in today's briefing.,real
A fringe astrology portal reported oceans turned into instant coffee after two comets colliding in the Amazon basin a rumour circulating on fringe forums claimed.,fake
The European Central Bank approved a trade facilitation framework in Latin America to improve disaster forecasting by early next quarter the regulator confirmed in today's briefing.,real
A recycled hoax post said that Federal Reserve will pay $5 million to anyone who forward a message to ten suns the chain message insisted without evidence.,fake
A spam SMS screenshot said that Federal Reserve will pay $12 billion to anyone who decode alien emojis a rumour circulating on fringe forums claimed.,fake
A clickbait microblog claimed that a tech billionaire printed unlimited money by tuning pyramids with headphones on an encrypted group the chain message insisted without evidence.,fake
"A screenshot of a fake press release said that WHO will pay 10,000 gold bars to anyone who decode alien emojis according to an unverifiable social media screenshot.",fake
An anonymous chain email claimed that a famous pop star printed unlimited money by drinking glowing smoothies on a hidden forum according to anonymous viral posts.,fake
The European Central Bank announced a trade facilitation framework in South Asia to stabilise commodity markets by the upcoming fiscal year as recorded in the public minutes.,real
An anonymous chain email claimed that a famous pop star cured every disease by whispering to moonlight on a hidden forum according to an unverifiable social media screenshot.,fake
The World Health Organization approved a satellite monitoring mission in Latin America to support rural clinics by early next quarter according to the official bulletin.,real
